TAX_ID,ART45,ART46,ART47,ART48,ART49,ART50,CIGOMA4,CIGOMD18,DELGOM54,DELGOM55,DELGOM56,DELGOM57,DELGOM58,DELGOM59,DELGOM60,DSANT06,DSANT08,DSANT09,DSANT11,DSANT95,GBGOC44,GBGOC45,GBGOC47,GYRPAC92,HRSPAC47,KJGOM4,KJGOM5,KJGOM6,KOR52,KOR58,LOKART30,LOKART60,LOKART62,LOKART95,MARPAC23,SMMPAC33,SMMPAC46
TAX_ID_1937959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_194287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_195505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_1955630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_1962850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_200643,0.05067,0.026333,0.021252,0.021178,0.01651,0.026308,0.002424,0.037166,0.016505,0.028555,0.046107,0.020907,0.060186,0.044427,0.061737,0.54314,0.192283,0.161735,0.05526,0.028454,0.30297,0.286008,0.551127,0.008165,0.19136,0.00576,0.013814,0.07912,0.065947,0.053116,0.069266,0.091611,0.11704,0.075353,0.016286,0.1172,0.147784
TAX_ID_2008785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_203486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_203490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_203494,0.000204,0.000245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_203683,0.522944,0.673049,0.757356,0.662291,0.771927,0.76398,0.54962,1.309004,1.187106,1.325934,0.803722,1.234407,0.901613,0.755258,0.88654,0.658417,0.533031,0.667782,0.880296,0.147607,0.69267,0.761964,0.411999,0.668483,0.308802,0.800152,0.818424,1.708985,0.690941,0.543525,1.902513,1.444142,1.650269,2.142185,1.018825,1.172004,0.99138
TAX_ID_203692,0.004699,0.002862,0.001835,0.001925,0.002032,0.002693,0.000839,0.006152,0.003809,0.003725,0.005239,0.001742,0.010621,0.006347,0.004939,0.015543,0.005928,0.003335,0.001505,0.000889,0.01981,0.016171,0.037804,0.001021,0.044213,0.001672,0.003383,0.007912,0.002724,0.002227,0.024408,0.014427,0.024902,0.02153,0.002395,0.010858,0.027486
TAX_ID_203693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_204429,0.004393,0.004498,0.003574,0.004573,0.004064,0.003107,0.00028,0.013072,0.002539,0.006208,0.005239,0.004356,0.007081,0.005077,0.004939,0.014679,0.011599,0.006669,0.011181,0.001778,0.023139,0.037893,0.009231,0.001021,0.011053,0.002602,0.002537,0.021758,0.003006,0.003897,0.167338,0.251751,0.120029,0.067988,0.000958,0.03292,0.016002
TAX_ID_204430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_204432,0.017571,0.020527,0.026565,0.022381,0.022607,0.018229,0.029462,0.041523,0.077448,0.062076,0.01991,0.054011,0.033043,0.030464,0.034573,0.018565,0.025517,0.020842,0.036769,0.002569,0.037289,0.033307,0.01033,0.019391,0.017271,0.05203,0.068226,0.064614,0.023861,0.016258,0.018251,0.025969,0.013696,0.01983,0.022034,0.037918,0.030875
TAX_ID_2082881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2082883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2138243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_214506,0.000817,0.000818,0.001449,0.000722,0,0,0.000093,0.001538,0,0.001242,0,0.000871,0.00118,0.001269,0,0.004749,0.000516,0,0,0.000099,0.000166,0.000241,0.002088,0,0,0.000186,0.000282,0.001978,0.000376,0.000779,0.001539,0.005771,0.000747,0.0017,0.000958,0.002068,0.001506
TAX_ID_2172820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_219685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2201463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111,0,0,0,0,0,0,0
TAX_ID_2202803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2202807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2203428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2212702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2212703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2212704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2212732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2219690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2219692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2219693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2231462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2233521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_224756,0.006027,0.005643,0.004637,0.004573,0.004826,0.005593,0.003729,0.103039,0.031741,0.192434,0.489359,0.049655,1.086892,0.75145,1.008779,0.013384,0.020878,0.00528,0.031393,0.007805,0.547677,0.831475,0.071982,0.004082,2.053843,0.005203,0.027347,0.152305,0.01907,0.016035,0.054973,0.153648,0.051299,0.041926,0.003832,0.594792,1.251744
TAX_ID_2302852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2302911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2304343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2315419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2315759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_231996,0.000102,0,0,0,0.000254,0,0,0.000256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172,0
TAX_ID_2364196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_238765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_241806,0.00143,0.001308,0.000869,0.001444,0.000508,0.001657,0.000466,0.002819,0.00127,0.001242,0.003144,0.003485,0.00118,0.002539,0.003704,0.002159,0.001547,0.001112,0,0.001186,0.002331,0.003379,0.001099,0.005103,0.004836,0.000743,0.000282,0.002637,0.001691,0.001893,0.014953,0.031018,0.006475,0.005099,0.001437,0.009997,0.003389
TAX_ID_2497572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2497573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2497574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2497575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2497576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2497577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2497643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2517206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2576467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2582693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2598132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2599185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004328,0.007482,0.000989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2604337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2605334,0,0,0,0.000241,0,0,0,0,0,0,0,0,0,0,0,0.000432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2681631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2681632,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172,0
TAX_ID_2682225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2682552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2683628,0,0,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2687318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2692249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2704063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732423,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659,0.000094,0,0,0,0,0,0,0,0
TAX_ID_2732424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_2732449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_27929,0.000204,0,0,0.000241,0,0.000207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001021,0,0,0,0,0,0.000111,0,0,0,0,0,0,0
TAX_ID_2797,0.000306,0.000082,0.000097,0,0,0,0.000093,0,0,0,0,0,0,0,0.001235,0,0,0,0,0,0,0.000241,0,0,0,0.000557,0,0,0.000094,0.000334,0,0,0,0.002266,0,0.000517,0
TAX_ID_28009,0.000306,0.000082,0,0.000481,0,0,0,0,0,0.003725,0,0,0,0,0,0.000432,0.000258,0,0.000215,0.000099,0,0,0,0,0,0,0,0,0,0,0,0,0.000249,0,0,0,0.000188
TAX_ID_2806,0.037492,0.029277,0.029946,0.025028,0.024385,0.029209,0.004289,0.05562,0.012696,0.054626,0.040867,0.028748,0.074348,0.060928,0.069145,0.131683,0.04356,0.042796,0.010536,0.012943,0.137002,0.178363,0.150777,0.009185,0.163036,0.010034,0.018607,0.100218,0.020479,0.052114,0.071465,0.132007,0.132231,0.152406,0.015807,0.099793,0.074363
TAX_ID_28211,20.926037,24.667217,28.182635,26.543642,26.328075,24.450682,46.235312,18.767942,28.962838,19.165208,15.264432,27.001011,15.444257,14.872875,15.516922,19.010345,17.308297,23.422389,17.35606,22.268845,11.214395,11.345227,8.183051,49.850484,21.334273,38.180575,34.630088,20.329138,20.07412,26.09142,22.720426,16.359492,16.356012,20.432063,39.925756,17.096258,15.529981
TAX_ID_28216,5.644302,5.628671,5.562414,5.504095,5.464452,5.566201,4.080708,4.713388,4.918553,4.258383,4.536262,4.812182,4.216576,4.790495,4.489499,4.023902,5.207877,4.559425,5.910925,4.875487,4.206459,3.524054,3.395996,4.665095,3.277307,4.784372,4.704459,4.519711,6.423076,6.382659,4.035473,4.670019,4.111602,3.897406,4.83307,4.107183,4.192184
TAX_ID_28221,1.308535,1.288853,1.424004,1.310625,1.210851,1.240225,1.200027,5.518475,3.001409,5.600457,6.296696,4.055161,8.3175,8.526167,7.871439,2.018427,3.395881,1.455892,5.658491,0.411502,7.347695,9.198357,4.911677,1.183879,10.282343,1.638211,2.343349,5.573321,3.276405,2.582884,2.519092,5.209588,3.895949,3.971626,1.085405,6.499794,7.582002
TAX_ID_2825,0.000306,0.000245,0.000193,0,0.000762,0.000207,0,0,0,0,0,0.000871,0,0,0,0.000432,0,0.000278,0,0.000198,0.000166,0,0.00044,0,0,0,0,0.001319,0,0.000668,0,0.002885,0.000249,0,0.000479,0.000345,0
TAX_ID_2830,0.001532,0.002044,0.000773,0.000963,0.001778,0.002072,0.00028,0.000513,0,0.002483,0,0,0.00118,0,0.001235,0.002159,0.002578,0.000278,0.00043,0.000296,0.003329,0.001931,0.001868,0,0.000691,0.000186,0.001692,0.003297,0.000376,0.00167,0.012314,0.077184,0.011206,0.010198,0.000958,0.004136,0.001883
TAX_ID_2833,0.000306,0.000245,0.000097,0.000241,0.000508,0.001036,0,0.000256,0,0.001242,0.001048,0,0,0,0,0,0.000258,0.000278,0,0,0,0,0.00044,0,0.000691,0,0,0,0.000376,0.000223,0.00044,0,0.000249,0,0.000479,0.000689,0.000188
TAX_ID_2864,0.005108,0.006542,0.004637,0.004813,0.027941,0.038738,0.002704,0.003332,0,0.008691,0.001048,0.003485,0.00236,0.001269,0.002469,0.64417,0.029899,0.106156,0.04881,0.002569,0.008989,0.006758,0.007583,0.002041,0.007599,0.002787,0.001692,0.014505,0.002912,0.005122,0.005717,0.004328,0.004482,0.005099,0.00479,0.020165,0.01186
TAX_ID_2870,0.011646,0.007769,0.004347,0.009145,0.005588,0.012429,0.001492,0.011022,0.00127,0.021106,0.008383,0.006098,0.009441,0.011424,0.011113,0.034972,0.03557,0.052522,0.013976,0.001087,0.013817,0.019791,0.016374,0.004082,0.020034,0.001301,0.007894,0.015165,0.005918,0.020712,0.023748,0.038232,0.023159,0.022096,0.002395,0.021717,0.018826
TAX_ID_29197,0.003678,0.001717,0.001932,0.003851,0.004064,0.0058,0.000186,0.001282,0,0,0.001048,0.001742,0,0,0.001235,0.008635,0.002578,0.001945,0.001075,0.000692,0.00283,0.002414,0.001758,0,0.010362,0.000372,0.000282,0.003297,0.001503,0.005122,0.002419,0.000721,0.001743,0.0017,0.002395,0.004136,0.001506
TAX_ID_292625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_29547,0.15436,0.030259,0.022798,0.028638,0.033021,0.041016,0.005314,0.065873,0.020314,0.098079,0.181283,0.024392,0.108571,0.162476,0.060502,1.339286,0.299508,0.181466,0.080848,0.034481,0.87362,0.880229,3.066199,0.018371,2.102893,0.011707,0.02932,0.086372,0.04218,0.034743,0.115664,0.15509,0.239061,0.303113,0.010538,0.099448,0.182801
TAX_ID_296141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_29811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_29999,0,0.000164,0,0,0,0.000207,0,0,0,0,0,0,0,0,0,0,0,0,0.000215,0,0,0,0.00022,0,0,0,0.000282,0.000659,0,0,0,0,0,0,0,0,0
TAX_ID_30001,0.000715,0.000981,0.002512,0.002407,0.000508,0.00145,0.000559,0.002563,0.00127,0,0.001048,0,0,0,0,0.001295,0.003609,0.001389,0.00344,0,0.000832,0.000483,0.000769,0.001021,0,0.003159,0.000846,0.001319,0.00047,0.000891,0.004618,0.001443,0.000249,0.002833,0.002874,0.001034,0.003389
TAX_ID_301297,0.008581,0.011367,0.015166,0.011311,0.007874,0.008079,0.00662,0.312192,0.055864,0.352589,0.148799,0.074047,0.224223,0.049504,0.135821,0.009067,0.019589,0.003891,0.010536,0.000296,0.031629,0.04441,0.023518,0.01735,0.022107,0.010964,0.059768,0.248568,0.009488,0.003897,0.091915,1.61943,0.387727,0.414726,0.012933,0.152878,0.187319
TAX_ID_3027,0.002043,0.001227,0.001352,0.003369,0.001524,0.001657,0.000653,0.001025,0,0,0.006287,0,0,0.002539,0.001235,0.005181,0.002835,0.003057,0.000645,0.000494,0.003995,0.005793,0.003627,0.002041,0.000691,0.000186,0,0.003956,0.000752,0.00245,0.003738,0.002885,0.003735,0.005666,0,0.001896,0.001883
TAX_ID_30302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_30304,0,0,0.000097,0,0,0,0,0,0,0,0,0.000871,0,0,0,0,0,0.000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345,0
TAX_ID_3035,0,0,0,0,0,0.000207,0,0.000256,0,0,0,0,0,0,0,0,0,0.000556,0,0.000099,0.000166,0,0,0,0,0.000186,0,0,0,0,0,0.000721,0,0,0.003353,0.000517,0
TAX_ID_304573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_304574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_307596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_310836,0,0.000082,0,0,0.000508,0,0.000093,0.000256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000094,0.000111,0.00022,0,0.000249,0,0,0,0.000188
TAX_ID_315355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_3166,0.015528,0.010304,0.010819,0.009626,0.010922,0.013465,0.013706,0.019224,0.006348,0.034762,0.038771,0.009583,0.064907,0.073622,0.069145,0.026768,0.014692,0.012227,0.019352,0.004742,0.030796,0.044168,0.039562,0.006124,0.103625,0.006132,0.008458,0.019121,0.011837,0.027839,0.030345,0.05338,0.063501,0.066855,0.012933,0.041192,0.036899
TAX_ID_31969,0.038003,0.021426,0.019707,0.017809,0.018797,0.023201,0.002238,0.039216,0.011427,0.053385,0.041915,0.03049,0.121553,0.092662,0.092605,0.142477,0.042787,0.033347,0.013761,0.022131,0.137835,0.205878,0.503432,0.010206,0.679088,0.00669,0.0234,0.075823,0.017003,0.017705,0.145129,0.241652,0.145927,0.152973,0.01916,0.143915,0.158327
TAX_ID_32061,0.000204,0.000327,0.000773,0,0.000254,0.000207,0.000373,0.001282,0.00127,0,0,0.002613,0.00118,0.001269,0.001235,0.001295,0,0.001389,0.00086,0.000099,0.001831,0.000483,0.002198,0,0.000691,0.000186,0.002255,0.002637,0.000282,0.000891,0.002419,0.002164,0.002739,0.0017,0,0.002241,0.002259
TAX_ID_3214,0.005721,0.003762,0.003381,0.002166,0.003302,0.004557,0.000839,0.009227,0.00127,0.009932,0,0.003485,0.00236,0.001269,0.001235,0.020724,0.008506,0.005836,0.001935,0.001482,0.007158,0.024136,0.014616,0.003062,0.007599,0.001858,0.003383,0.016483,0.004603,0.002338,0.016492,0.074299,0.052793,0.062889,0.001916,0.017752,0.009413
TAX_ID_32584,0,0,0.000386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_33103,0.000817,0.001636,0.001835,0.000963,0.00127,0.00145,0.00028,0.004614,0.005079,0.004966,0.006287,0.000871,0.005901,0.002539,0.004939,0.006476,0.002578,0.004446,0.00172,0.000988,0.014649,0.016654,0.014616,0.001021,0.007599,0.000186,0.000846,0.008571,0.005543,0.016369,0.010775,0.059872,0.006226,0.015297,0.000958,0.006205,0.006401
TAX_ID_33627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_33827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_33829,0.001328,0.001717,0.00058,0.000722,0.001016,0.00145,0,0.000769,0,0,0,0,0,0,0,0.022883,0.009537,0.003057,0.000645,0.001482,0.003163,0.008689,0.005275,0,0,0.000186,0.000846,0.000659,0.000188,0.001225,0.00066,0.002164,0.000747,0,0.002874,0.001896,0.000377
TAX_ID_33836,0.041476,0.018973,0.010433,0.012755,0.025147,0.032937,0,0.001025,0.00127,0.001242,0.001048,0.000871,0,0.001269,0,0.052242,0.031446,0.005002,0.001935,0.001778,0.005993,0.009654,0.020001,0,0.002072,0.000186,0.000846,0,0.009112,0.127168,0.016052,0.002885,0.018428,0.003966,0,0.00586,0.004707
TAX_ID_33849,0.032997,0.009486,0.004347,0.006979,0.002286,0.006215,0.000186,0.001025,0,0,0,0.000871,0,0,0,0.01727,0.015981,0.011949,0.00473,0.000593,0.001998,0.001931,0.002747,0,0.001382,0.000372,0.000282,0,0.024237,0.204894,0.00044,0,0.001494,0.000567,0.000479,0.001551,0.00113
TAX_ID_33853,0.000102,0,0,0,0,0,0,0,0,0,0,0.000871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334,0,0,0,0,0,0,0
TAX_ID_33859,0.000102,0,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,0.000432,0.000258,0,0,0.000099,0.000166,0.000483,0,0,0,0,0,0,0,0.000111,0,0,0,0,0,0.000172,0
TAX_ID_3398,0.138832,0.122915,0.107711,0.121051,0.105921,0.126363,0.053144,0.19967,0.124424,0.198642,0.166613,0.123702,0.149875,0.142166,0.133351,0.338491,0.13532,0.145339,0.095469,0.051376,0.441804,0.621736,0.521565,0.066338,0.246627,0.086593,0.11869,0.331643,0.097887,0.108571,0.729604,0.465271,0.694771,0.61869,0.131724,0.359357,0.25754
TAX_ID_34517,0.000204,0.000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282,0,0,0,0,0,0,0,0,0,0
